accidental,adj,"accidental,casual,imprevisto,fortuito", /?æk.s?.?d?n.(t)?l/ (happening by chance)
accidentally,adv,accidentalmente," /?æks??d?nt(?)li/ (unexpectedly, unintentionally)"
acclaim,n,aclamación{f}, (acclamation)
acclaim,v,gritar, /?.?kle?m/ (to shout)
acclaim,v,"aclamar,aplaudir", (to applaud)
acclaim,v,aclamar, (to declare by acclamations)
acclaim,v,aclamar, (to shout applause)
acclamation,n,aclamación, /æk.l?.?me?.??n/ (applause)
acclimate,v,aclimatar," /?æk.l?.me?t/ ((transitive, mainly US) to habituate to a climate not native; to acclimatize)"
acclimatization,n,aclimatación{f}, /?.?kla?.m?.t?.?ze?.??n/ (the act of acclimatizing)
acclimatize,v,aclimatarse, /?.?kla?.m?.?ta?z/ (to get used to a new climate)
acclimatize,v,aclimatarse, (to make used to a new climate)
accolade,n,elogio{m}, /?æk.?.?le?d/ (An expression of approval; praise)
accolade,n,acolada{f}, (A salutation marking the conferring of knighthood)
accolade,n,galardón{f}, (A special acknowledgment; an award)
accommodate,v,acomodar, /??k?m??de?t/ (to render fit or suitable)
accommodate,v,"acomodar,adaptar", (to adapt to fit)
accommodate,v,satisfacer, (to furnish with something desired)
accommodation,n,"alojamiento{m},hospedaje{m}", /?.?k?m.?.?de?.??n/ (lodging)
accompaniment,n,acompañamiento{m}, /?.?k?m.p?.ni.m?nt/ (music: that which gives support or adds to the background)
accompaniment,n,acompañamiento{m}, (that which accompanies)
accompanist,n,acompañante{m} {f}, /??.k?m.p?.n?st/ (performer who takes the accompanying part)
accompany,v,acompañar, /?.?k?m.p?.ni/ (to perform an accompanying part or parts in a composition)
accompany,v,acompañar, (to attend as a companion)
accompany,v,acompañar, (to perform an accompanying part next to another instrument)
accomplice,n,cómplice{m} {f}, (an associate in the commission of a crime)
accomplice,n,cómplice{m} {f}, /?.?k?m.pl?s/ (a cooperator)
accomplish,v,"efectuar,realizar,lograr", /??k?m.pl??/ (to finish successfully)
accomplish,v,completar," (to complete, as time or distance)"
accomplished,adj,"logrado,realizado,cumplido,consumado", /?.?k?m.pl??t/ (completed)
accomplishment,n,"logro{m},éxito{m}", /?.?k?m.pl??.m?nt/ (the act of accomplishing)
accord,n,acuerdo{m}, (an agreement)
accord,n,"acuerdo{m},convenio{m}", /?.?k??d/ (agreement or concurrence of opinion)
accord,v,"acordar,concordar con", (transitive: to make to agree or correspond)
accordance,n,"acuerdo{m},conformidad{f}", /?.?k??d.?ns/ (agreement; harmony; conformity)
accordingly,adv,en consecuencia, /?.?k??.d??.li/ (agreeably; correspondingly; suitably; in a manner conformable)
accordingly,adv,"por consiguiente,consecuentemente", (in natural sequence; consequently; so)
according to,prep,"según,acorde a", (based on statement)
according to,prep,"según,acorde a,de acuerdo a", (in proportion)
accordion,n,acordeón{m}," /?.?k??.di.?n/ (A small, portable, keyed wind instrument)"
accordionist,n,acordeonista{m} {f}, /?.?k??d.i.?.n?st/ (player of the accordion)
accost,v,acercarse a, /?.?k?st/
account,n,cuenta{f}, (an authorization to use a service)
account,n,cálculo{m}," ((archaic) reckoning, calculation)"
account,n,reporte{m}," (a statement in general of reasons, causes, grounds, etc.)"
account,n,reporte{m}, (a statement of facts or occurrences)
account,n,cuenta{f},
account,n,cuenta{f}, /?.?ka?nt/ (a registry of pecuniary transactions)
accountability,n,responsabilidad{f}, /?.?ka?n.t?.?b?l.?t.i/ (state of being accountable)
accountable,adj,responsable, /?.?ka?n.t?.b?l/ (Having accountability)
accountably,adv,responsablemente, /?.?ka?n.t?.bli/ (in an accountable manner)
accountancy,n,contabilidad{f}, /?.?ka?nt.?n.si/ (the profession of accounting)
accountant,n,"contable{m} [Spain],contador{m} [Latin America]"," (a reckoner, or someone who maintains financial matters for a person(s))"
accountant,n,contable,
accountant,n," [Latin America]contador{m},contadora{f}, [Spain]contable{m} {f}", /?.?ka?n.t?nt/ (one who renders account; one accountable)
accountant,n,"contable{m} [Spain],contador{m} [Latin America]"," (one whose profession includes organizing, maintaining and auditing the records of another)"
accounting,n,contabilidad{f}, /?.?ka?n.t??/ (development and maintenance of system for recording and analyzing financial transactions)
accounts payable,n,"cuentas pendientes de pago{f-p},cuentas a pagar{f-p}"," (money that is owed by a party, and is counted by that party as a debit)"
accounts receivable,n,deuda activa{f}, (total monetary amount)
account to,v,respondera, (to be responsible to)
Accra,prop,Acra{f}, /?.?k??/ (capital of Ghana)
accredit,v,acreditar, /?.?kr?d.?t/ (To put or bring into credit; to invest with credit or authority; to sanction)
accredit,v,acreditar," (To send with letters credential, as an ambassador, envoy, or diplomatic agent; to authorize, as a messenger or delegate.)"
accreditation,n,"acreditación,homologación{f}", /??k???.??te?.??n]/ (giving of credentials)
accretion,n,"aumento,crecimiento,acreción{f},acrecencia{f}", /?.?k?i.??n/ (act of increasing by natural growth)
accretion disk,n,disco de acrecimiento{m}, (structure formed by matter falling into a gravitational source)
accrual,n,"incremento{m},acumulación{f}", /??kru??l/ (an increase)
accrue,v,"acrecentar,acumular,aumentar", /??k?u?/ (increase)
accrue,v,adquirir, (to become an enforceable and permanent right)
accrue,v,devengar, (to be incurred as a result of the passage of time)
acculturation,n,aculturación{m}, /?.?k?l.t??.?re?.??n/ (process by which the culture of an isolated society changes)
acculture,v,aculturar, /??k?l.t???/ (familiarize oneself with a new culture)
accumulate,v,"acumular,amontonar", /?.?kjum.j?.?le?t/ (to pile up)
accumulate,v,acumularse, (to grow in number)
accumulation,n,acumulación{f}," /?.?kjum.j?.?le.??n/ (act of accumulating, the state of being accumulated)"
accumulator,n,acumulador{m}, /?.?kjum.j?.?le?.t?/ (one who or that which accumulates)
accuracy,n,"exactitud,precisión{f}", /?æk.j?.?.si/ (state of being accurate)
accurate,adj,"preciso,exacto,justo,correcto", /?æk.j?.?t/ (exact or careful conformity to truth)
accusation,n,acusación{f}, /?æk.j?.?ze?.??n/ (act of accusing or charging with a crime)
accusation,n,acusación{f}, (declaration of fault or blame against another)
accusative,adj,acusativo, /?.?kju.z?.t?v/ (producing accusations; accusatory)
accusative,adj,acusativo, (related to accusative case)
accusative,n,"acusativo{m},caso acusativo{m},complemento directo{m}", (accusative case)
accusatory,adj,acusatorio," /?.?kju.z?.?t??.i/ (pertaining to, or containing, an accusation)"
accuse,v,"acusar,denunciar", /?.?kjuz/ (attribute blame to someone)
accused,n,acusado{m}, /?.?kjuzd/ (defendant)
accuser,n,acusador{m}, /???kju.z?/ (one who accuses)
accustom,v,acostumbrarse,
accustom,v,"acostumbrarse,habituar", /?.?k?s.t?m/ (to make familiar by use)
accustomed,adj,acostumbrado, /?.?k?s.t?md/ (familiar)
ace,n,"pitcherexperto{m},lanzadorexperto{m}", (baseball: best pitcher on the team)
ace,n,as{m}, (card with a single spot)
ace,n,as{m}, /e?s/ (single point or spot on a card or die)
ace,n,as{m}, (excellent military aircraft pilot)
ace,n,es{m}, (expert)
ace,n,ace{m}, (tennis: point scored without the opponent hitting the ball)
ace in the hole,n,as en la manga, (unrevealed advantage)
acenaphthene,n,acenafteno{m}, (hydrocarbon found in coal tar)
acene,n,"aceno{m},poliaceno{m}", (polycyclic aromatic hydrocarbon)
ace of clubs,n,as de tréboles{m}, (playing card)
ace of diamonds,n,"as de diamantes{m},as de oros{m}", (playing card)
ace of hearts,n,as de corazones{m}, (playing card)
ace of spades,n,as de picos{m}, /e?s.?v.spe?dz/ (the playing card belonging to the spades suit and featuring one pip)
acerb,adj,acerbo, (bitter to the taste)
acerbic,adj,acerbo, /??s?(?)b?k/ (sour or bitter)
acerbic,adj,acerbo," (sharp, biting)"
acerbity,n,amargura{f}, /??s?b?di/
acerola,n,"acerola{f},semeruco{m}", (fruit)
acetal,n,acetal{m}, /?æs??tæl/ (any diether of a geminal diol)
acetaldehyde,n,acetaldehído{m}, /?æs.??tæl.d??ha?d/ (the organic compound CH3CHO)
acetalization,n,acetalización{f}, (reaction that yields an acetal)
acetamide,n,acetamida{f}, (amide of acetic acid)
acetate,n,acetato{m}, (salt or ester of acetic acid)
acetic,adj,acético, (pertaining to acetic acid)
acetic,adj,acético, (pertaining to vinegar)
acetic acid,n,ácido acético{m}," (clear colourless organic acid, CH3COOH)"
acetify,v,acetificar, (convert into acid or vinegar)
acetimeter,n,acetímetro{m}, (an instrument)
acetone,n,acetona{f}, /?æs?to?n/ (the organic compound (CH3)2CO)
acetonitrile,n,acetonitrilo{m}, (the simplest organic cyanide or nitrile)
acetyl,n,"acetil{m},acetilo{m}", (univalent radical)
acetyl chloride,n,cloruro de etanoilo, (acyl chloride of acetic acid)
acetylcholine,n,acetilcolina{f}, (the neurotransmitter compound)
acetylcholinesterase,n,acetilcolinesterasa{f}, (enzyme)
acetylene,n,acetileno{m}, /? ?s?t ?l ?in/ (acetylene)
acetylglucosamine,n,acetilglucosamina{f}, (amide derivative of glucose)
acetylneuraminic,adj,acetilneuramínico, (describing acetyle derivatives)
acetylneuraminic acid,n,ácido acetilneuramínico{m}, (sialic acid)
acetylsalicylic,adj,acetilsalicílico, (derivative)
acetylsalicylic acid,n,ácido acetilsalicílico{m}, (acetate ester of salicylic acid; aspirin)
a chain is only as strong as its weakest link,proverb,una cadena es tan fuerte como su eslabón más débil, (aphorism)
ache,n,dolor{m}, (dull pain)
ache,v,"doler,sufrir", /e?k/ (be in pain)
ache for,v,"anhelar,ansiar", (to desire or want very much)
achene,n,aquenio{m}, /??ki?n/ (small dry fruit)
Acheron,prop,"Aqueronte{m},Aquerón{m}", /?æk???n/ (a river)
achieve,v,"conseguir,lograr", /??t?i?v/ (to carry out successfully; to accomplish)
achieve,v,"lograr,realizar",
achieve,v,"conseguir,lograr"," (to obtain, or gain as the result of exertion)"
achievement,n,logro{m}, (a reward in video games)
achievement,n,logro{m}, /??t?i?vm?nt/ (act of achieving or performing)
achievement,n,"realización{f},logro{m}",
Achilles,prop,Aquiles{m}, /??k?li?z/ (Greek mythical hero)
Achilles heel,n,talón de Aquiles{m}, /??k?l.i?z ?hi?l/ (vulnerability in an otherwise strong situation)
Achilles tendon,n,"tendón aquíleo{m},tendón de Aquiles{m},tendón calcáneo{m}", (strong tendon in the calf of the leg)
achondroplasia,n,acondroplasia{f}, (the genetic disorder)
achoo,interj,¡achís!, /??t??u?/ (the sound of a sneeze)
achromatic,adj,acromático{m}, /?æk????mæt.?k/ (optics: free from colour)
achromatic,adj,acromático{m}, (biology: uncoloured)
achromatic,adj,acromático{m}, (containing components to prevent colour-related distortion)
achromatism,n,acromatismo, (achromatopia)
acid,adj,"agrio,ácido"," /?æs.?d/ (sour, sharp, or biting to the taste)"
acid,adj,ácido, (of or pertaining to an acid)
acid,adj,malhumorado, (sour-tempered)
acid,n,ácido{m}, (a sour substance)
acid,n,ácido{m}, (in chemistry)
acidic,adj,ácido, /??s?d?k/ (chemistry: having pH less than 7)
acidic,adj,ácido, (of or relating to acid)
acidification,n,acidificación," (the act or process of making something sour (acidifying), or changing into an acid)"
acidify,v,acidificar, (to make something acidic)
acidimeter,n,acidímetro{m}, (instrument)
acidimetry,n,acidimetría{f}, (measurement of the strength of acids)
acidity,n,acidez{f}, /??s?d?ti/ (quality or state of being acid)
acidophile,n,acidófilo{m}, (organism that thrives under acidic conditions)
acidophilia,n,acidofilia, (affinity for acidic conditions)
acidosis,n,acidosis{f}, (abnormally increased acidity of the blood)
acid rain,n,lluvia ácida{f}, (unusually acidic rain)
acid test,n,prueba de fuego, (Rigorous test or appraisal of the quality or worth)
acinaces,n,acinace{m}, (ancient short sword or saber)
acknowledge,v,acusar recibo, /æk?n?l.?d?/ (to notify receipt)
acknowledged,adj,"reconocido,aceptado,admitido", (recognized)
acknowledgement,n,reconocimiento{m}, (act of acknowledging)
acknowledgement,n,reconocimiento{m},
acknowledgment,n,reconocimiento, (act of acknowledging)
aclinic,adj,aclínico, (without inclination)
acme,n,"colmo{m},apogeo{m},cúspide{f}", /?ækmi/ (the highest point)
acne,n,acné,
acne,n,acné{m}, /?æk.ni/ (a skin condition)
acolyte,n,ayudante{m} {f}, /?æ.k?.la?t/ (in general: assistant)
aconite,n,acónito{m}, /?æk?na?t/ (herb wolfsbane)
acorn,n,bellota{f}, /?e?k??n/ (fruit of the oak tree)
acorn squash,n,calabaza bellota, (Cucurbita pepo)
acorn woodpecker,n,carpintero bellotero{m}, (Melanerpes formicivorus)
acoustic,adj,acústico, (pertaining to hearing or the science of sounds)
acoustic,adj,acústico, (producing or produced without electrical amplification)
acoustical,adj,acústico, (of or pertaining to hearing or acoustics)
acoustically,adv,acústicamente, (in an acoustic manner)
acoustic guitar,n,guitarra acústica{f}, (hollow-body guitar)
acoustics,n,acústica{f}, (physics: a science of sounds)
acoustics,n,acústica{f}, (quality of a space for doing music)
acquaint,v,dar a conocer, /??kwe?nt/ (to furnish or give experimental knowledge of)
acquaint,v,familiarizar, (to familiarize; to accustom)
acquaintance,n,"amistad{f},conocimiento{m},junta{f},relación{f},trato{m}", /??kwe?n.t?ns/ (state of being acquainted)
acquaintance,n,"conocido{m},conocida{f}", (person)
acquainted,adj,conocido, /??kwe?nt?d/ (familiar)
acquiesce,v,"conformarse,quiescer", /?ækwi??s/ (rest satisfied)
acquiesce,v,"consentir,quiescer", (concur upon conviction)
acquiescence,n,"aquiescencia{f},consentimiento{m}", /?æk.wi???s.?ns/ (silent or passive assent)
acquirable,adj,adquirible, (capable of being acquired)
acquire,v,obtener, /??kwa??/ (to get)
acquire,v,adquirir," (to gain, usually by one's own exertions; to get as one's own)"
acquired immune deficiency syndrome,n,síndrome de inmunodeficiencia adquirida{m}, (infectious disease caused by HIV)
acquisition,n,adquisición{f}, /æ.kw?.?z?.??n/ (act or process of acquiring)
acquisitive,adj,"adquisitivo,codicioso", (able to make acquisitions)
acquisitor,n,"adquirente{m} {f},adquiriente{m} {f}", (one who acquires)
acquit,v,"absolver,exculpar", /??kw?t/ (to discharge from an obligation)
acquit,v,exculpar, (to discharge a claim or debt)
acquittal,n,absolución{f}, /??kw?.d(?)l/ (legal decision of not guilty)
acrasia,n,acrasia{f}, (lack of self-control)
acre,n,acre{m}, /?e?.k?/ (unit of surface area)
acreage,n,superficie medida en acres{f}, (land measured in acres)
acrid,adj,acre," /?æk??d/ (Sharp and harsh, or bitter and not to the taste; pungent)"
acrid,adj,"acre,mordaz", (Caustic; bitter; bitterly irritating)
acrimonious,adj,"áspero{m},cáustico{m},sarcástico{m}", /æk.??.?mo??.ni.?s/ (sharp and harsh)
acrimony,n,acrimonia{f}, (bitter hatred)
acrobat,n,"acróbata{m} {f},saltimbanqui{m},equilibrista{m}"," /?æk.?o.bæt/ (an athlete who performs acts requiring skill, agility and coordination)"
acrobatic,adj,acrobático, (of or pertaining to an acrobat)
acrobatics,n,acrobática{f}, (art of performing acrobatic feats)
acrolein,n,acroleína{f}," (a pungent, acrid, poisonous liquid aldehyde)"
acromegaly,n,acromegalia{f}, (chronic disease marked by enlargement of the bones)
acromial,adj,"acromial,acromiano", (pertaining to the acromion)
acronym,n,acrónimo{m}, /?æk.??.n?m/ (word formed by initial letters)
acropolis,n,acrópolis{f}, /??k??p?l?s/ (promontory of Ancient Greek cities)
Acropolis,prop,Acrópolis{f}, /??k??p?l?s/ (Athenian Acropolis)
across,prep,a través, /??k??s/ (from the far side)
across,prep,"através,atravesado", (from one side to another)
across,prep,al otro lado de, (on the opposite side)
across the board,adj,generalizado, (pertaining to all categories or things)
acrostic,n,acróstico{m}, /??k??st?k/ (poem or text with certain letters spelling out a name or message)
acrostical,adj,acróstico, (like an acrostic)
acrylamide,n,acrilamida{f}, (Amide of acrylic acid)
acrylate,n,acrilato{m}, (salt or ester of acrylic acid)
acrylic,adj,acrílico, /?.?k??.l?k/ (derived from acrylic acid or acrylonitrile)
acrylic,n,acrílico{m}, (acrylic resin)
acrylic acid,n,ácido acrílico{m}, (unsaturated organic acid: CH2CHCOOH)
acrylonitrile,n,acrilonitrilo{m}, (toxic colourless liquid)
act,n,acto{m}, /ækt/ (deed)
act,n,acto{m}, (division of theatrical performance)
act,n,hecho{m}, (formal record of something done)
act,n,"acto{m},acción{f}", (process of doing)
act,n,ley{f}, (statute)
act,v,actuar,
act,v,comportarse, (to behave in a certain way)
act,v,actuar, (to perform a theatrical role)
actin,n,actina, (a globular structural protein)
acting,adj,"enfunciones,suplente", /?ækt??/ (temporarily assuming the duties or authority)
acting,n,actuación, (occupation of an actor)
actinic,adj,actínico, (relating to actinism)
actinide,n,actínido{m}, (a chemical element positioned under the lanthanides in the periodic table)
actinism,n,actinismo{m}, (the property of electromagnetic radiation that leads to the production of photochemical effects)
actinium,n,actinio{m}, (chemical element)
actinometer,n,actinómetro{m}, (measuring device)
actinometric,adj,actinométrico, (pertaining to actinometry)
actinomycosis,n,actinomicosis{f}, (infectious disease)
action,interj,acción{f}, (signifying the start of something)
action,n,acción{f}, /?æk.??n/ (something done so as to accomplish a purpose)
action,n,acción{f}, (law: A charge)
